#v109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#new_id,sub_type,res_id,icon_id,script,#old_id,name,stdmod,shape,weight,战力,last_time,寄售标识,anicount,source,reserved,looks,duramax,notips,protect,ac,ac2,mac,mac2,dc,dc2,mc,mc2,sc,sc2,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP恢复,MP恢复,中毒恢复,暴击几率,掉落守护,need,needlevel,price,stock,1000,rand_ac,rand_mac,rand_dc,rand_mc,rand_sc,add_base_ac,add_base_mac,add_base_dc,add_base_mc,add_base_sc,日志记录,无,无,无,max_hp,max_mp,max_hp_pres,max_mp_pres,转生等级,道具标志,职业,性别,物品描述
42023,0,0,40023,null,0,破损的潜龙头盔·武威,0,0xFFFF00,10,497,0,0,0,0,0,0,11000,0,0,60,90,50,70,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,
42024,0,0,40023,null,0,破损的潜龙头盔·烈焰,0,0xFFFF00,2,497,0,0,0,0,0,0,11000,0,0,50,80,40,60,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,
42025,0,0,40023,null,0,破损的潜龙头盔·无极,0,0xFFFF00,3,497,0,0,0,0,0,0,11000,0,0,50,80,40,60,0,0,0,0,40,70,0,0,0,0,0,0,0,0,0,0,0,0,61,30000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
42026,0,0,40026,null,0,破损的无双头盔·武威,0,0xFFFF00,10,600,0,0,0,0,0,0,12000,0,0,70,100,60,80,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,35000,5,10000,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,
42027,0,0,40026,null,0,破损的无双头盔·烈焰,0,0xFFFF00,2,600,0,0,0,0,0,0,12000,0,0,60,90,50,70,0,0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,35000,5,10000,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,
42028,0,0,40026,null,0,破损的无双头盔·无极,0,0xFFFF00,3,600,0,0,0,0,0,0,12000,0,0,60,90,50,70,0,0,0,0,50,90,0,0,0,0,0,0,0,0,0,0,0,0,66,35000,5,10000,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
42029,0,0,40029,null,0,破损的至尊头盔·武威,0,0xFFFF00,10,703,0,0,0,0,0,0,13000,0,0,80,110,70,90,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,40000,5,10000,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,
42030,0,0,40029,null,0,破损的至尊头盔·烈焰,0,0xFFFF00,2,703,0,0,0,0,0,0,13000,0,0,70,100,60,80,0,0,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,40000,5,10000,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,
42031,0,0,40029,null,0,破损的至尊头盔·无极,0,0xFFFF00,3,703,0,0,0,0,0,0,13000,0,0,70,100,60,80,0,0,0,0,60,110,0,0,0,0,0,0,0,0,0,0,0,0,71,40000,5,10000,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
49000,0,0,49000,null,0,车骑将军头盔,0,0xFF00FF,2,933,0,0,0,0,0,0,15000,1,0,73,115,63,95,80,160,80,150,80,160,0,0,2,1,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,40,40,40,0,0,0,0,0,1,0,0,0,400,0,4,0,0,0,0,0,佩戴需要: 二品车骑将军
49001,0,0,49001,null,0,兵马大元帅盔,0,0xFF00FF,2,2210,0,0,0,0,0,0,15000,1,0,140,200,130,180,130,300,130,280,130,300,0,0,4,2,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,40,40,40,0,0,0,0,0,1,0,0,0,1500,0,5,0,0,0,0,0,佩戴需要: 兵马大元帅
49002,0,0,49002,null,0,镇东青龙王盔,0,0xFF00FF,2,3250,0,0,0,0,0,0,15000,1,0,210,300,195,270,195,450,195,420,195,450,0,0,6,3,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,40,40,40,0,0,0,0,0,1,0,0,0,2500,0,6,0,0,0,0,0,传说中的天下第一神盔<br>佩戴需要: 镇东青龙王
49003,0,0,49003,null,0,龙皇头盔·武威,0,0xFF00FF,2,2181,0,0,0,0,0,0,18000,1,200,120,200,100,160,220,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40000,5,10000,0,0,60,0,0,0,0,0,0,0,1,0,0,0,200,0,5,0,0,0,100,0,战神限量版积分头盔<br>死亡后掉落几率较低
49004,0,0,49003,null,0,龙皇头盔·烈焰,0,0xFF00FF,1,2181,0,0,0,0,0,0,18000,1,200,110,170,90,150,0,0,210,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40000,5,10000,0,0,0,60,0,0,0,0,0,0,1,0,0,0,100,0,5,0,0,0,101,0,法神限量版积分头盔<br>死亡后掉落几率较低
49005,0,0,49003,null,0,龙皇头盔·无极,0,0xFF00FF,1,2181,0,0,0,0,0,0,18000,1,200,110,170,90,150,0,0,0,0,210,390,0,0,0,0,0,0,0,0,0,0,0,0,50,40000,5,10000,0,0,0,0,60,0,0,0,0,0,1,0,0,0,150,0,5,0,0,0,102,0,天尊限量版积分头盔<br>死亡后掉落几率较低
49006,0,0,49006,null,0,诛仙头盔·武威,0,0xFF00FF,2,2582,0,0,0,0,0,0,18000,1,400,140,240,120,200,280,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40000,5,10000,0,0,60,0,0,0,0,0,0,0,1,0,0,0,400,0,5,0,0,0,100,0,战神限量版积分头盔<br>死亡后掉落几率较低
49007,0,0,49006,null,0,诛仙头盔·烈焰,0,0xFF00FF,1,2582,0,0,0,0,0,0,18000,1,400,130,210,110,190,0,0,260,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40000,5,10000,0,0,0,60,0,0,0,0,0,0,1,0,0,0,200,0,5,0,0,0,101,0,法神限量版积分头盔<br>死亡后掉落几率较低
49008,0,0,49006,null,0,诛仙头盔·无极,0,0xFF00FF,1,2582,0,0,0,0,0,0,18000,1,400,130,210,110,190,0,0,0,0,260,490,0,0,0,0,0,0,0,0,0,0,0,0,60,40000,5,10000,0,0,0,0,60,0,0,0,0,0,1,0,0,0,300,0,5,0,0,0,102,0,天尊限量版积分头盔<br>死亡后掉落几率较低
49009,0,0,49009,null,0,龙渊头盔·武威,0,0xFF00FF,2,3430,0,0,0,0,0,0,18000,1,600,160,280,140,240,340,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50000,5,10000,0,0,60,0,0,0,0,0,0,0,1,0,0,0,800,0,5,0,0,0,100,0,战神限量版积分头盔<br>死亡后掉落几率较低
49010,0,0,49009,null,0,龙渊头盔·烈焰,0,0xFF00FF,1,3430,0,0,0,0,0,0,18000,1,600,150,250,130,230,0,0,310,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50000,5,10000,0,0,0,60,0,0,0,0,0,0,1,0,0,0,400,0,5,0,0,0,101,0,法神限量版积分头盔<br>死亡后掉落几率较低
49011,0,0,49009,null,0,龙渊头盔·无极,0,0xFF00FF,1,3430,0,0,0,0,0,0,18000,1,600,150,250,130,230,0,0,0,0,310,590,0,0,0,0,0,0,0,0,0,0,0,0,70,50000,5,10000,0,0,0,0,60,0,0,0,0,0,1,0,0,0,600,0,5,0,0,0,102,0,天尊限量版积分头盔<br>死亡后掉落几率较低
49012,0,0,49012,null,0,破天头盔·武威,0,0xFF00FF,2,4319,0,0,0,0,0,0,18000,1,800,180,320,160,280,400,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50000,5,10000,0,0,60,0,0,0,0,0,0,0,1,0,0,0,1600,0,5,0,0,0,100,0,战神限量版积分头盔<br>死亡后掉落几率较低
49013,0,0,49012,null,0,破天头盔·烈焰,0,0xFF00FF,1,4319,0,0,0,0,0,0,18000,1,800,170,290,150,270,0,0,360,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50000,5,10000,0,0,0,60,0,0,0,0,0,0,1,0,0,0,800,0,5,0,0,0,101,0,法神限量版积分头盔<br>死亡后掉落几率较低
49014,0,0,49012,null,0,破天头盔·无极,0,0xFF00FF,1,4319,0,0,0,0,0,0,18000,1,800,170,290,150,270,0,0,0,0,360,690,0,0,0,0,0,0,0,0,0,0,0,0,80,50000,5,10000,0,0,0,0,60,0,0,0,0,0,1,0,0,0,1200,0,5,0,0,0,102,0,天尊限量版积分头盔<br>死亡后掉落几率较低
49015,0,0,49015,null,0,苍龙头盔·武威,0,0xFF00FF,2,5208,0,0,0,0,0,0,18000,1,1000,200,360,180,320,460,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50000,5,10000,0,0,60,0,0,0,0,0,0,0,1,0,0,0,2400,0,5,0,1,0,100,0,战神限量版积分头盔<br>死亡后掉落几率较低
49016,0,0,49015,null,0,苍龙头盔·烈焰,0,0xFF00FF,1,5208,0,0,0,0,0,0,18000,1,1000,190,330,170,310,0,0,410,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50000,5,10000,0,0,0,60,0,0,0,0,0,0,1,0,0,0,1200,0,5,0,1,0,101,0,法神限量版积分头盔<br>死亡后掉落几率较低
49017,0,0,49015,null,0,苍龙头盔·无极,0,0xFF00FF,1,5208,0,0,0,0,0,0,18000,1,1000,190,330,170,310,0,0,0,0,410,790,0,0,0,0,0,0,0,0,0,0,0,0,90,50000,5,10000,0,0,0,0,60,0,0,0,0,0,1,0,0,0,1800,0,5,0,1,0,102,0,天尊限量版积分头盔<br>死亡后掉落几率较低
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
70001,0,0,70001,null,0,黄色项链,0,0,1,30,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,10,0,10,0,10,0,0,1,0,0,0,0,0,0,0,0,0,2,120,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70002,0,0,70002,null,0,黑水晶项链,0,0,1,40,0,0,0,0,0,0,7000,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1200,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70003,0,0,70003,null,0,檀木项链,0,0,1,40,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1200,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70004,0,0,70004,null,0,黄水晶项链,0,0,1,40,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,14,1200,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70005,0,0,70005,null,0,魔灵项链,0,0,1,50,0,0,0,0,0,0,8000,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70006,0,0,70006,null,0,白银项链,0,0,1,50,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70007,0,0,70007,null,0,凤凰灵珠,0,0,1,50,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,10,20,0,0,1,0,0,0,0,0,0,0,0,0,19,3000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70008,0,0,70008,null,0,翡翠项链,0,0,1,80,0,0,0,0,0,0,8000,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70009,0,0,70009,null,0,魔力镜,0,0,1,80,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70010,0,0,70010,null,0,道笛,0,0,1,80,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,24,4000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70011,0,0,70011,null,0,幽冥项链,0,0,1,101,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70012,0,0,70012,null,0,明月项链,0,0,1,111,0,0,0,0,0,0,8000,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70013,0,0,70013,null,0,生命之链,0,0,1,111,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,10,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,6000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70014,0,0,70014,null,0,天珠项链,0,0,1,111,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,29,6000,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70015,0,0,70015,null,0,绿玉项链,0,0,1,141,0,0,0,0,0,0,8000,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8000,5,10000,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70016,0,0,70016,null,0,邪恶铃铛,0,0,1,141,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34,8000,5,10000,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70017,0,0,70017,null,0,道魂项链,0,0,1,141,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,10,60,0,0,2,0,0,0,0,0,0,0,0,0,34,8000,5,10000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70018,0,0,70018,null,0,战圣项链,0,0xFFFF00,2,171,0,0,0,0,0,0,7000,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,10000,5,10000,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,
70019,0,0,70019,null,0,魔神项链,0,0xFFFF00,1,171,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,10,80,0,0,0,0,2,0,0,0,0,0,0,0,0,2,28,10000,5,10000,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,
70020,0,0,70020,null,0,天师项链,0,0xFFFF00,1,171,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,20,70,0,0,2,0,0,0,0,0,0,0,0,3,28,10000,5,10000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,
70021,0,0,70021,null,0,天地项链,0,0xFFFF00,2,202,0,0,0,0,0,0,8000,1,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,
70022,0,0,70022,null,0,乾坤项链,0,0xFFFF00,1,202,0,0,0,0,0,0,8000,1,0,0,0,0,0,0,0,10,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,44,12000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,
70023,0,0,70023,null,0,无极项链,0,0xFFFF00,1,202,0,0,0,0,0,0,8000,1,0,0,0,0,0,0,0,0,0,20,80,0,0,2,0,2,0,0,0,0,0,0,0,44,12000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,
70024,0,0,70024,null,0,凌云项链·武威,0,0xFFFF00,2,242,0,0,0,0,0,0,8000,1,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,
70025,0,0,70024,null,0,凌云项链·烈焰,0,0xFFFF00,1,242,0,0,0,0,0,0,8000,1,0,0,0,0,0,0,0,20,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,15000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,
70026,0,0,70024,null,0,凌云项链·无极,0,0xFFFF00,1,242,0,0,0,0,0,0,8000,1,0,0,0,0,0,0,0,0,0,30,90,0,0,2,0,3,0,0,0,0,0,0,0,49,15000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,
70027,0,0,70027,null,0,惊世项链·武威,0,0xFFFF00,2,323,0,0,0,0,0,0,9000,1,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,
70028,0,0,70027,null,0,惊世项链·烈焰,0,0xFFFF00,1,323,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0,30,110,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,20000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,101,0,
70029,0,0,70027,null,0,惊世项链·无极,0,0xFFFF00,1,323,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0,0,0,40,110,0,0,2,0,5,0,0,0,0,0,0,0,54,20000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,102,0,
70030,0,0,70030,null,0,混天项链·武威,0,0xFFFF00,2,404,0,0,0,0,0,0,10000,1,0,0,0,0,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,
70031,0,0,70030,null,0,混天项链·烈焰,0,0xFFFF00,1,404,0,0,0,0,0,0,10000,1,0,0,0,0,0,0,0,40,130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,59,25000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,101,0,
70032,0,0,70030,null,0,混天项链·无极,0,0xFFFF00,1,404,0,0,0,0,0,0,10000,1,0,0,0,0,0,0,0,0,0,50,130,0,0,2,0,8,0,0,0,0,0,0,0,59,25000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,102,0,
70033,0,0,70033,null,0,潜龙项链·武威,0,0xFFFF00,2,484,0,0,0,0,0,0,11000,1,0,0,0,0,0,70,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,30000,5,10000,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,
70034,0,0,70033,null,0,潜龙项链·烈焰,0,0xFFFF00,1,484,0,0,0,0,0,0,11000,1,0,0,0,0,0,0,0,50,150,0,0,0,0,2,0,0,0,0,0,0,0,0,0,64,30000,5,10000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,101,0,
70035,0,0,70033,null,0,潜龙项链·无极,0,0xFFFF00,1,484,0,0,0,0,0,0,11000,1,0,0,0,0,0,0,0,0,0,60,150,0,0,2,0,10,0,0,0,0,0,0,0,64,30000,5,10000,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,102,0,
70036,0,0,70036,null,0,无双项链·武威,0,0xFFFF00,2,565,0,0,0,0,0,0,12000,1,0,0,0,0,0,80,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,35000,5,10000,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,100,0,
70037,0,0,70036,null,0,无双项链·烈焰,0,0xFFFF00,1,565,0,0,0,0,0,0,12000,1,0,0,0,0,0,0,0,60,170,0,0,0,0,2,0,0,0,0,0,0,0,0,0,69,35000,5,10000,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,101,0,
70038,0,0,70036,null,0,无双项链·无极,0,0xFFFF00,1,565,0,0,0,0,0,0,12000,1,0,0,0,0,0,0,0,0,0,70,170,0,0,2,0,12,0,0,0,0,0,0,0,69,35000,5,10000,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,102,0,
70039,0,0,70039,null,0,至尊项链·武威,0,0xFFFF00,2,646,0,0,0,0,0,0,13000,1,0,0,0,0,0,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,40000,5,10000,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,100,0,
70040,0,0,70039,null,0,至尊项链·烈焰,0,0xFFFF00,1,646,0,0,0,0,0,0,13000,1,0,0,0,0,0,0,0,70,190,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,40000,5,10000,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,101,0,
70041,0,0,70039,null,0,至尊项链·无极,0,0xFFFF00,1,646,0,0,0,0,0,0,13000,1,0,0,0,0,0,0,0,0,0,80,190,0,0,2,0,15,0,0,0,0,0,0,0,74,40000,5,10000,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,102,0,
70042,0,0,70042,null,0,天龙项链·武威,0,0xFFFF00,2,727,0,0,0,0,0,0,14000,1,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,45000,5,10000,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100,0,
70043,0,0,70042,null,0,天龙项链·烈焰,0,0xFFFF00,1,727,0,0,0,0,0,0,14000,1,0,0,0,0,0,0,0,80,210,0,0,0,0,2,0,0,0,0,0,0,0,0,0,79,45000,5,10000,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,101,0,
70044,0,0,70042,null,0,天龙项链·无极,0,0xFFFF00,1,727,0,0,0,0,0,0,14000,1,0,0,0,0,0,0,0,0,0,90,210,0,0,2,0,15,0,0,0,0,0,0,0,79,45000,5,10000,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,102,0,
70045,0,0,70045,null,0,三皇项链·武威,0,0xFFFF00,2,808,0,0,0,0,0,0,15000,1,0,0,0,0,0,110,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,50000,5,10000,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,100,0,
70046,0,0,70045,null,0,三皇项链·烈焰,0,0xFFFF00,1,808,0,0,0,0,0,0,15000,1,0,0,0,0,0,0,0,90,230,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,50000,5,10000,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,101,0,
70047,0,0,70045,null,0,三皇项链·无极,0,0xFFFF00,1,808,0,0,0,0,0,0,15000,1,0,0,0,0,0,0,0,0,0,100,230,0,0,3,0,15,0,0,0,0,0,0,0,84,50000,5,10000,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,102,0,
70048,0,0,70048,null,0,天威项链·武威,0,0xFFFF00,2,883,0,0,0,0,0,0,16000,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,100,0,
70049,0,0,70048,null,0,天威项链·烈焰,0,0xFFFF00,1,883,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,105,260,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,101,0,
70050,0,0,70048,null,0,天威项链·无极,0,0xFFFF00,1,883,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,0,0,115,260,0,0,3,0,15,0,0,0,0,0,0,0,0,50000,5,10000,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,102,0,
70051,0,0,70051,null,0,神皇项链·武威,0,0xFFFF00,2,988,0,0,0,0,0,0,16000,1,0,0,0,0,0,140,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,100,0,
70052,0,0,70051,null,0,神皇项链·烈焰,0,0xFFFF00,1,988,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,120,290,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50000,5,10000,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,101,0,
70053,0,0,70051,null,0,神皇项链·无极,0,0xFFFF00,1,988,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,0,0,130,290,0,0,3,0,15,0,0,0,0,0,0,0,0,50000,5,10000,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,102,0,
70054,0,0,70054,null,0,三转螭龙链·武威,0,0xFF00FF,2,1151,0,0,0,0,0,0,16000,1,0,0,0,0,0,165,330,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,50000,5,10000,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,100,0,
70055,0,0,70054,null,0,三转螭龙链·烈焰,0,0xFF00FF,1,1151,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,145,340,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,50000,5,10000,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,101,0,
70056,0,0,70054,null,0,三转螭龙链·无极,0,0xFF00FF,1,1151,0,0,0,0,0,0,16000,1,0,0,0,0,0,0,0,0,0,155,340,0,0,4,0,15,1,1,1,1,0,0,0,0,50000,5,10000,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,102,0,
70057,0,0,70057,null,0,四转洪荒链·武威,0,0xFF00FF,2,1274,0,0,0,0,0,0,16000,1,0,0,0,0,0,185,370,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,50000,5,10000,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,100,0,
